Link,Địa chỉ,Giá tổng,Giá/m²,Giấy tờ pháp lý,Loại hình đất,Chiều ngang,Chiều dài,Diện tích đất,Hướng cửa chính
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120325316.htm,"427 - Vành Đai 4, Xã Vân Tảo, Huyện Thường Tín, Hà Nội","7,15 tỷ","72,96 triệu/m²",Đã có sổ,Đất thổ cư,5.5 m,19 m,98 m²,Bắc
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120093115.htm,"Vành Đai 4 Hà Nội, Xã Ninh Sở, Huyện Thường Tín, Hà Nội","8,15 tỷ","83,16 triệu/m²",Đã có sổ,Đất thổ cư,5 m,20 m,98 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/120501246.htm,"1, 1, Xã Tuy Lai, Huyện Mỹ Đức, Hà Nội","888,888 triệu","9,88 triệu/m²",Đã có sổ,Đất thổ cư,6.5 m,16 m,90 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120626240.htm,"Phố Kim Quan, Phường Việt Hưng, Quận Long Biên, Hà Nội","9,5 tỷ","118,75 triệu/m²",Đã có sổ,Đất thổ cư,8.3 m,,80 m²,
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120625155.htm,"Lạc Dương, Xã Hồng Thái, Huyện Phú Xuyên, Hà Nội","1,6 tỷ","20,25 triệu/m²",Đã có sổ,Đất thổ cư,5 m,16 m,79 m²,
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/120625002.htm,"đồi vua, Xã Sơn Đông, Thị xã Sơn Tây, Hà Nội","1,8 tỷ","6,77 triệu/m²",Đã có sổ,Đất thổ cư,10 m,26 m,266 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120624478.htm,"Ngõ 355 Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","12,6 tỷ",210 triệu/m²,Đã có sổ,Đất thổ cư,5 m,12 m,60 m²,
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/120458604.htm,"Đường An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội","5,3 tỷ","149,72 triệu/m²",Đã có sổ,Đất thổ cư,5 m,7.11 m,35.4 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120624210.htm,"Chương Dương, Xã Chương Dương, Huyện Thường Tín, Hà Nội","1,16 tỷ","26,98 triệu/m²",Đã có sổ,Đất thổ cư,5 m,9 m,43 m²,
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120623497.htm,"Ngõ 355 Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","7,9 tỷ","146,30 triệu/m²",Đã có sổ,Đất thổ cư,3.8 m,14 m,54 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-quan-ba-dinh-ha-noi/120623433.htm,"Phố Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội","10,3 tỷ","158,46 triệu/m²",Đã có sổ,Đất thổ cư,,,65 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120622431.htm,"Đường hùng vương Tp Mới. Bình dương, Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội",110 tỷ,"29,97 triệu/m²",Đã có sổ,Đất thổ cư,42 m,72 m,3669.8 m²,
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/120622361.htm,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội","6,85 tỷ","190,28 triệu/m²",Đã có sổ,Đất thổ cư,,,36 m²,
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/119463444.htm,"Hii, Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",777 triệu,"8,18 triệu/m²",Đã có sổ,Đất thổ cư,,,95 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120621082.htm,"Nguyên Khê, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội","3,84 tỷ","58,18 triệu/m²",Đã có sổ,Đất thổ cư,4 m,16 m,66 m²,
https://www.nhatot.com/mua-ban-dat-quan-thanh-xuan-ha-noi/120621031.htm,"Phố Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",5 tỷ,"87,72 triệu/m²",Đã có sổ,Đất thổ cư,4.8 m,,57 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120620821.htm,"Cổ Dương Tiên Dương Đông Anh HN, Xã Tiên Dương, Huyện Đông Anh, Hà Nội","3,045 tỷ",70 triệu/m²,Đã có sổ,Đất thổ cư,4.97 m,10.9 m,43.5 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dan-phuong-ha-noi/120620738.htm,"THƯỢNG MỖ, Xã Thượng Mỗ, Huyện Đan Phượng, Hà Nội","1,72 tỷ",43 triệu/m²,Đã có sổ,Đất thổ cư,4.3 m,9.4 m,40 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120620664.htm,"Xuân Nộn, Xã Xuân Nộn, Huyện Đông Anh, Hà Nội","1,85 tỷ","43,02 triệu/m²",Đã có sổ,Đất thổ cư,4.8 m,9 m,43 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dan-phuong-ha-noi/120620657.htm,"An sơn, Xã Thượng Mỗ, Huyện Đan Phượng, Hà Nội","2,838 tỷ",46 triệu/m²,Đã có sổ,Đất thổ cư,4.6 m,13.6 m,61.7 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120620478.htm,"Thôn Đoài, Xã Nam Hồng, Huyện Đông Anh, Hà Nội","3,9 tỷ","68,42 triệu/m²",Đã có sổ,Đất thổ cư,7 m,8 m,57 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120620400.htm,"Thôn Đìa, Xã Nam Hồng, Huyện Đông Anh, Hà Nội","5,4 tỷ","84,38 triệu/m²",Đã có sổ,Đất thổ cư,4 m,16 m,64 m²,Nam
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/120619314.htm,"413, Xã Xuân Sơn, Thị xã Sơn Tây, Hà Nội","6,88 tỷ","4,30 triệu/m²",Đã có sổ,Đất thổ cư,35 m,45 m,1600 m²,
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/120619129.htm#px=SR-special_display_ad-[PO-18][PL-default],"Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",19 tỷ,"165,22 triệu/m²",Đã có sổ,Đất thổ cư,,,115 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119666675.htm,"Đường Liên Hà, Xã Liên Hà, Huyện Đông Anh, Hà Nội","4,3 tỷ","47,78 triệu/m²",Đã có sổ,Đất nền dự án,6 m,15 m,90 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120619003.htm,"Phù Liễn, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội","1,85 tỷ","46,25 triệu/m²",Đã có sổ,Đất thổ cư,5.2 m,8 m,40 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120618876.htm,"Đường QL1A, Xã Văn Bình, Huyện Thường Tín, Hà Nội","2,8 tỷ","60,22 triệu/m²",Đã có sổ,Đất thổ cư,4.2 m,11.07 m,46.5 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/119905966.htm,"419, Xã Đồng Tâm, Huyện Mỹ Đức, Hà Nội","1,4 tỷ",20 triệu/m²,Đã có sổ,Đất thổ cư,5 m,12 m,70 m²,
https://www.nhatot.com/mua-ban-dat-quan-dong-da-ha-noi/120618167.htm,"Phố Tôn Đức Thắng, Phường Cát Linh, Quận Đống Đa, Hà Nội",85 tỷ,"674,60 triệu/m²",Đã có sổ,Đất thổ cư,8.5 m,15 m,126 m²,
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120617168.htm,"Xuân Thủy, Xã Thủy Xuân Tiên, Huyện Chương Mỹ, Hà Nội","1,49 tỷ","23,28 triệu/m²",Đã có sổ,Đất thổ cư,,,64 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120236770.htm#px=SR-special_display_ad-[PO-5][PL-default],"Trung Tâm Giữa VIN OCEAN - ECOPARK, Xã Kim Lan, Huyện Gia Lâm, Hà Nội","3,999 tỷ","45,44 triệu/m²",Đã có sổ,Đất thổ cư,5.1 m,17.25 m,88 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120237282.htm#px=SR-special_display_ad-[PO-6][PL-default],"Ỷ Lan, Xã Đặng Xá, Huyện Gia Lâm, Hà Nội",3 tỷ,"71,43 triệu/m²",Đã có sổ,Đất thổ cư,4.2 m,10 m,42 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120616886.htm#px=SR-special_display_ad-[PO-7][PL-default],"Sơn Du, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội","4,85 tỷ","69,48 triệu/m²",Đã có sổ,Đất thổ cư,4.34 m,16.09 m,69.8 m²,Tây Bắc
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120615749.htm,"Phố Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","9,4 tỷ","208,89 triệu/m²",Đã có sổ,Đất thổ cư,3.3 m,14 m,45 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120615492.htm,"79, Bắc Hồng, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội","4,15 tỷ","72,30 triệu/m²",Đã có sổ,Đất thổ cư,5 m,11.5 m,57.4 m²,Đông
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120287819.htm,"11, DH10, Xã Kim Quan, Huyện Thạch Thất, Hà Nội","2,652 tỷ",13 triệu/m²,Đã có sổ,Đất thổ cư,12 m,17 m,204 m²,
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120615109.htm,"99, Đường Đồng Chằm, Xã Đông Xuân, Huyện Quốc Oai, Hà Nội","3,9 tỷ","21,67 triệu/m²",Đã có sổ,Đất thổ cư,1020 m,17 m,180 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120615016.htm,"Văn Hội, Xã Văn Hoàng, Huyện Phú Xuyên, Hà Nội","2,25 tỷ",18 triệu/m²,Đã có sổ,Đất thổ cư,5 m,25 m,125 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120614941.htm,"Đường đê Vàng, Phường Phúc Lợi, Quận Long Biên, Hà Nội","7,88 tỷ","179,09 triệu/m²",Đã có sổ,Đất thổ cư,3.6 m,,44 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120614327.htm,"Chương Lộc, Xã Chương Dương, Huyện Thường Tín, Hà Nội","1,42 tỷ","30,87 triệu/m²",Đã có sổ,Đất thổ cư,4 m,11 m,46 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120614277.htm,"Phố Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội","12,7 tỷ",254 triệu/m²,Đã có sổ,Đất thổ cư,,,50 m²,
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120614088.htm,"TL131, Xã Quang Tiến, Huyện Sóc Sơn, Hà Nội","2,3 tỷ","20,91 triệu/m²",Đã có sổ,Đất thổ cư,5 m,22 m,110 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120587859.htm,"Thôn kính nỗ, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội","8,549 tỷ",63 triệu/m²,Đã có sổ,Đất thổ cư,5.5 m,22 m,135.7 m²,Bắc
https://www.nhatot.com/mua-ban-dat-quan-dong-da-ha-noi/120613708.htm,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội","5,7 tỷ","126,67 triệu/m²",Đã có sổ,Đất thổ cư,3.3 m,14 m,45 m²,
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120613310.htm#px=SR-special_display_ad-[PO-19][PL-default],"Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",5 tỷ,"90,91 triệu/m²",Đã có sổ,Đất thổ cư,5.8 m,,55 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120027464.htm,"Làng Mít, Xã Lại Thượng, Huyện Thạch Thất, Hà Nội","1,25 tỷ","20,49 triệu/m²",Đã có sổ,Đất thổ cư,6 m,,61 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120613013.htm,"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội","7,2 tỷ",120 triệu/m²,Đã có sổ,Đất thổ cư,4.5 m,,60 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120533099.htm,"Tổ 22, Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội","2,05 tỷ","55,41 triệu/m²",Đã có sổ,Đất thổ cư,4 m,,37 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120612399.htm,"Phố Hoàng Công, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",10 tỷ,200 triệu/m²,Đã có sổ,Đất thổ cư,,,50 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120612214.htm,"Cổng Đồng, Phường La Khê, Quận Hà Đông, Hà Nội","9,8 tỷ",196 triệu/m²,Đã có sổ,Đất thổ cư,,,50 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120612038.htm,"Xóm Đông Khê Nữ Nguyên Khê, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội","5,168 tỷ","82,50 triệu/m²",Đã có sổ,Đất thổ cư,4 m,16 m,62.65 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120612009.htm,"08, Quốc Lộ 1A, Xã Văn Tự, Huyện Thường Tín, Hà Nội","3,3 tỷ","30,56 triệu/m²",Đã có sổ,Đất thổ cư,7 m,15 m,108 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120585136.htm,"Ngõ 93 , Phố Tây Trà, Phường Trần Phú, Quận Hoàng Mai, Hà Nội","9,5 tỷ","166,67 triệu/m²",Đã có sổ,Đất thổ cư,3.8 m,,57 m²,Nam
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120611132.htm,"Đường Lê Văn Hiến, Phường Đức Thắng, Quận Bắc Từ Liêm, Hà Nội","6,9 tỷ","156,82 triệu/m²",Đã có sổ,Đất thổ cư,,,44 m²,
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120611016.htm,"phú mãn , Xã Phú Mãn, Huyện Quốc Oai, Hà Nội","2,42 tỷ","13,99 triệu/m²",Đã có sổ,Đất thổ cư,,,173 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120610045.htm,"phú mãn, Xã Phú Mãn, Huyện Quốc Oai, Hà Nội","1,8 tỷ","14,06 triệu/m²",Đã có sổ,Đất thổ cư,,,128 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120610003.htm,"Trục kinh doanh, Xã Hoàng Văn Thụ, Huyện Chương Mỹ, Hà Nội","1,3 tỷ","22,34 triệu/m²",Đã có sổ,Đất thổ cư,,,58.2 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119975065.htm,"Phố Huỳnh Thúc Kháng, Phường Yết Kiêu, Quận Hà Đông, Hà Nội","10,36 tỷ","199,23 triệu/m²",Đã có sổ,Đất thổ cư,3.8 m,,52 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120002652.htm,"Dt427b, Thị trấn Thường Tín, Huyện Thường Tín, Hà Nội",10 tỷ,"135,14 triệu/m²",Đã có sổ,Đất thổ cư,,,74 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120402819.htm,"Đường 5, Đường Thụy Lôi, Xã Thuỵ Lâm, Huyện Đông Anh, Hà Nội","2,895 tỷ","42,51 triệu/m²",Đã có sổ,Đất thổ cư,4.16 m,16.34 m,68.1 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120222589.htm,"Quốc Lộ 3, Xã Tiên Dương, Huyện Đông Anh, Hà Nội","5,45 tỷ","76,76 triệu/m²",Đã có sổ,Đất thổ cư,8 m,9 m,71 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120222449.htm,"Lê Hữu Tựu, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội","8,6 tỷ",86 triệu/m²,Đã có sổ,Đất thổ cư,6.6 m,15 m,100 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120608629.htm,"0917625232, Lê Xá, Xã Mai Lâm, Huyện Đông Anh, Hà Nội","4,41 tỷ",98 triệu/m²,Đã có sổ,Đất thổ cư,4.6 m,9.8 m,45 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120551515.htm#px=SR-special_display_ad-[PO-18][PL-default],"Đường Cổ Điển, Xã Hải Bối, Huyện Đông Anh, Hà Nội","2,75 tỷ","57,29 triệu/m²",Đã có sổ,Đất thổ cư,,,48 m²,
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/120608230.htm,"quốc lộ 21 , Xã Cổ Đông, Thị xã Sơn Tây, Hà Nội","1,3 tỷ","20,28 triệu/m²",Đã có sổ,Đất thổ cư,,,64.1 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120608181.htm,"Đường tỉnh 420, Xã Bình Yên, Huyện Thạch Thất, Hà Nội",2 tỷ,"21,74 triệu/m²",Đã có sổ,Đất thổ cư,,,92 m²,
https://www.nhatot.com/mua-ban-dat-quan-dong-da-ha-noi/120608103.htm,"Trần hữu tước, Phường Nam Đồng, Quận Đống Đa, Hà Nội","5,9 tỷ","140,48 triệu/m²",Đã có sổ,Đất thổ cư,,,42 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120608067.htm,"Cán Khê, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội","3,3 tỷ","49,18 triệu/m²",Đã có sổ,Đất thổ cư,5 m,13 m,67.1 m²,Tây
https://www.nhatot.com/mua-ban-dat-quan-dong-da-ha-noi/120608008.htm,"292, Đường Đê La Thành, Phường Thổ Quan, Quận Đống Đa, Hà Nội","15,624 tỷ",210 triệu/m²,Đã có sổ,Đất thổ cư,3.12 m,22 m,74.4 m²,Tây Nam
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120607434.htm,"Đường Bắc Cầu, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","3,9 tỷ","67,24 triệu/m²",Đã có sổ,Đất thổ cư,4.2 m,,58 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120606785.htm,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","13,5 tỷ","88,24 triệu/m²",Đã có sổ,Đất thổ cư,,,153 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120606593.htm,"Liên Xã , Xã Chương Dương, Huyện Thường Tín, Hà Nội","2,55 tỷ","43,97 triệu/m²",Đã có sổ,Đất thổ cư,3.9 m,15 m,58 m²,
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119657695.htm,"Phố Đại Đồng, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội","10,5 tỷ",150 triệu/m²,Đã có sổ,Đất thổ cư,4.2 m,,70 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120606040.htm,"Đại Bằng, Nguyên Khê Đông Anh, Hà Nội, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội","4,615 tỷ",71 triệu/m²,Đã có sổ,Đất thổ cư,5 m,13 m,65 m²,
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/120605846.htm,"Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",26 tỷ,"157,58 triệu/m²",Đã có sổ,Đất thổ cư,6 m,,165 m²,Tây
https://www.nhatot.com/mua-ban-dat-quan-hai-ba-trung-ha-noi/120605636.htm,"Phố Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội","12,739 tỷ","107,96 triệu/m²",Đã có sổ,Đất thổ cư,8.6 m,13.7 m,118 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/120605610.htm,"Quốc Lộ 21, Xã Cổ Đông, Thị xã Sơn Tây, Hà Nội","1,6 tỷ","25,81 triệu/m²",Đã có sổ,Đất thổ cư,,,62 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120605559.htm,"Đường Hòa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","2,88 tỷ","65,60 triệu/m²",Đã có sổ,Đất thổ cư,4 m,11 m,43.9 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120605242.htm,"Phố Giang Chính, Phường Biên Giang, Quận Hà Đông, Hà Nội","4,15 tỷ","79,81 triệu/m²",Đã có sổ,Đất thổ cư,4.5 m,,52 m²,
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120605218.htm,"đường ô tô , Xã Thủy Xuân Tiên, Huyện Chương Mỹ, Hà Nội","1,5 tỷ","23,44 triệu/m²",Đã có sổ,Đất thổ cư,,,64 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120604747.htm,"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","8,15 tỷ","159,80 triệu/m²",Đã có sổ,Đất thổ cư,,,51 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120604673.htm,"Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",10 tỷ,"45,45 triệu/m²",Đã có sổ,Đất nền dự án,10 m,22 m,220 m²,
https://www.nhatot.com/mua-ban-dat-quan-hai-ba-trung-ha-noi/120604630.htm,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội","9,8 tỷ","128,95 triệu/m²",Đã có sổ,Đất thổ cư,,,76 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120604432.htm,"PHAN CHU CHINH, Phường Yết Kiêu, Quận Hà Đông, Hà Nội","8,5 tỷ",170 triệu/m²,Đã có sổ,Đất thổ cư,4.4 m,,50 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120097804.htm,"199, Tương chúc, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội","3,98 tỷ","94,76 triệu/m²",Đã có sổ,Đất thổ cư,5 m,8.5 m,42 m²,Tây Bắc
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120604239.htm,"Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",21 tỷ,"139,07 triệu/m²",Đã có sổ,Đất thổ cư,,,151 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120603857.htm,"Ngọc Chi, Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội","5,775 tỷ",105 triệu/m²,Đã có sổ,Đất thổ cư,6.5 m,8.5 m,55 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120603801.htm#px=SR-special_display_ad-[PO-2][PL-default],"Đường Nguyễn Văn Cừ, Phường Gia Thụy, Quận Long Biên, Hà Nội","5,15 tỷ","107,29 triệu/m²",Đã có sổ,Đất thổ cư,,,48 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120603798.htm,"Số 5 ngõ 189, Đường Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội","5,6 tỷ","177,78 triệu/m²",Đã có sổ,Đất thổ cư,,,31.5 m²,Tây Nam
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/117816117.htm,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","19,8 tỷ","304,62 triệu/m²",Đã có sổ,Đất thổ cư,,,65 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120573382.htm,"Hồng Vân, Xã Hồng Vân, Huyện Thường Tín, Hà Nội","1,55 tỷ","36,05 triệu/m²",Đã có sổ,Đất thổ cư,4 m,11 m,43 m²,
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120602526.htm,"Thôn Trung, Xã Văn Hoàng, Huyện Phú Xuyên, Hà Nội","2,25 tỷ",18 triệu/m²,Đã có sổ,Đất thổ cư,5 m,25 m,125 m²,
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120602425.htm,"Duyên Yết, Xã Hồng Thái, Huyện Phú Xuyên, Hà Nội",850 triệu,"15,18 triệu/m²",Đã có sổ,Đất thổ cư,5 m,11 m,56 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120602278.htm,"Xuân Nộn, Xã Xuân Nộn, Huyện Đông Anh, Hà Nội","3,95 tỷ","39,50 triệu/m²",Đã có sổ,Đất thổ cư,5.2 m,19 m,100 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120602108.htm,"Khu Tập Thể Đại Việt Uy Nố Đông Anh, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội","3,572 tỷ","55,99 triệu/m²",Đã có sổ,Đất thổ cư,3.15 m,20 m,63.8 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120601291.htm,"68, Ql3, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội","4,25 tỷ","70,83 triệu/m²",Đã có sổ,Đất thổ cư,5.7 m,10.5 m,60 m²,Đông
