Link,Địa chỉ,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Giấy tờ pháp lý,Loại hình căn hộ,Diện tích,Hướng cửa chính,Hướng ban công,Tình trạng nội thất
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120587414.htm,"Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","8,2 tỷ","59,85 triệu/m²",3 phòng,,Sổ hồng riêng,Chung cư,137 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/120587116.htm,"Đường Long Biên, Phường Long Biên, Quận Long Biên, Hà Nội","3,45 tỷ","49,29 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/120587032.htm,"Đường Long Biên, Phường Long Biên, Quận Long Biên, Hà Nội","3,45 tỷ","49,29 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120586019.htm,"Vinhomes Smart City , Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","5,29 tỷ","70,53 triệu/m²",3 phòng,2 phòng,Đang chờ sổ,Chung cư,75 m²,Đông Nam,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120585967.htm#px=SR-special_display_ad-[PO-1][PL-default],"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,8 tỷ","59,38 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,64 m²,,Đông Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120585469.htm#px=SR-special_display_ad-[PO-2][PL-default],"Phố Nguyễn Cơ Thạch, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","5,6 tỷ","45,90 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,122 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120585464.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","5,29 tỷ","70,53 triệu/m²",3 phòng,,Sổ hồng riêng,Chung cư,75 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120585456.htm,"Phố Quỳnh Mai, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội","3,25 tỷ","46,43 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",70 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120585289.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,9 tỷ","44,19 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,43 m²,Tây Bắc,Đông Nam,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120585186.htm,"6, Phố Phương Mai, Phường Phương Mai, Quận Đống Đa, Hà Nội","3,1 tỷ","50,82 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",61 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/119932135.htm#px=SR-special_display_ad-[PO-7][PL-default],"Lô HH6, An Khánh, Xã An Khánh, Huyện Hoài Đức, Hà Nội","3,25 tỷ","46,43 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/119835405.htm#px=SR-special_display_ad-[PO-8][PL-default],"Lô HH6, An Khánh, Xã An Khánh, Huyện Hoài Đức, Hà Nội","2,8 tỷ","45,90 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,61 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/119677323.htm#px=SR-special_display_ad-[PO-9][PL-default],"Lô HH6 Lô đất HH6, Khu đô thị mới Nam An Khánh, Huyện Hoài Đức, Hà Nội","2,8 tỷ",40 triệu/m²,2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119450976.htm#px=SR-special_display_ad-[PO-10][PL-default],"Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội","3,4 tỷ","37,78 triệu/m²",3 phòng,2 phòng,Đang chờ sổ,Chung cư,90 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/119449714.htm#px=SR-special_display_ad-[PO-11][PL-default],"An Khánh, Xã An Khánh, Huyện Hoài Đức, Hà Nội","2,95 tỷ","42,14 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120584924.htm#px=SR-special_display_ad-[PO-12][PL-default],"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,44 tỷ","63,70 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,54 m²,Tây Bắc,Tây Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120584878.htm,"Phố Trịnh Văn Bô, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội","4,1 tỷ","59,42 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,69 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120584662.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,6 tỷ","68,42 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,38 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120353280.htm,"Ngõ 4B Phố Yên Thế, Phường Điện Biên, Quận Ba Đình, Hà Nội","2,45 tỷ",70 triệu/m²,3 phòng,,Sổ hồng riêng,"Tập thể, cư xá",35 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120584529.htm,"107, Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội","6,5 tỷ","61,90 triệu/m²",3 phòng,,Sổ hồng riêng,Chung cư,105 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120584429.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,5 tỷ","64,81 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,54 m²,Tây Nam,Đông Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120584329.htm,"136, Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội","7,3 tỷ","70,19 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,104 m²,Đông Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120212449.htm,"Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội","7,8 tỷ",60 triệu/m²,3 phòng,2 phòng,Sổ hồng riêng,Chung cư,130 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120584053.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","1,95 tỷ",78 triệu/m²,1 phòng,,Sổ hồng riêng,Chung cư,25 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/116899883.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,63 tỷ","44,05 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,37 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120583927.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,69 tỷ","54,52 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,31 m²,,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119012742.htm,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","3,5 tỷ","43,75 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120583873.htm#px=SR-special_display_ad-[PO-4][PL-default],"Số B5, Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội","2,5 tỷ","42,37 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,59 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118916723.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,5 tỷ","41,67 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120330005.htm,"Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",28 tỷ,"186,67 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",150 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/117453284.htm,"Phố Hồng Mai, Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",600 triệu,"13,04 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",46 m²,Nam,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120180005.htm,"khâm thiên, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",650 triệu,"17,11 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",38 m²,Nam,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120583139.htm,"Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","5,58 tỷ","48,52 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,115 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120583055.htm,"Tòa GS, Vinhomes Smart City, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,4 tỷ","72,34 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,47 m²,Tây Nam,Đông Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120583019.htm,"21, Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","5,38 tỷ","48,04 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,112 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120582878.htm,"Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","4,29 tỷ","53,62 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120582871.htm,"Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội","3,35 tỷ","27,92 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",120 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120582858.htm,"Đường cao tốc Hà Nội – Hải Phòng, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội","2,9 tỷ","42,65 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,68 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120582774.htm,"Đường Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội","3,38 tỷ","28,17 triệu/m²",3 phòng,,Sổ hồng riêng,"Tập thể, cư xá",120 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120482486.htm,"Đường Tây Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội","4,2 tỷ","62,69 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,67 m²,Nam,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119842332.htm,"Đường cao tốc Hà Nội – Hải Phòng, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội","2,6 tỷ","43,33 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120582589.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,44 tỷ","47,84 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,51 m²,,,Bàn giao thô
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120582507.htm#px=SR-special_display_ad-[PO-19][PL-default],"Số 418, Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội","4,5 tỷ","42,45 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,106 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120582283.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,2 tỷ","46,81 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,47 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120582054.htm,"Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","1,39 tỷ","37,57 triệu/m²",1 phòng,,Đang chờ sổ,Chung cư,37 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120582016.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,12 tỷ","44,57 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120581708.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,55 tỷ","43,29 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,82 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120581529.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,75 tỷ","47,30 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,37 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120581413.htm#px=SR-special_display_ad-[PO-5][PL-default],"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,18 tỷ","73,95 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,43 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/120581257.htm,"Phố Gia Quất, Phường Thượng Thanh, Quận Long Biên, Hà Nội","3,35 tỷ","48,55 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,69 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120581240.htm,"Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội","4,2 tỷ","46,15 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,91 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120581216.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,6 tỷ","43,33 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120580961.htm,"Số 1, Đại lộ Thăng Long, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội","7,55 tỷ","77,84 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,97 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120553341.htm,"Phố Hoàng Ngân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","1,32 tỷ","31,43 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,42 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120580706.htm,"Phố Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","5,75 tỷ","71,88 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/119744011.htm,"Đường 40m, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",35 tỷ,"223,64 triệu/m²",3 phòng,2 phòng,Hợp đồng mua bán,Duplex,156.5 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/120580426.htm#px=SR-special_display_ad-[PO-13][PL-default],"Tứ Hiệp, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội","2,98 tỷ","45,15 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,66 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-dan-phuong-ha-noi/120505870.htm,"Tòa HHB - KĐT Tân Tây Đô, Quốc Lộ 32, Xã Tân Lập, Huyện Đan Phượng, Hà Nội","3,73 tỷ","41,44 triệu/m²",5 phòng,2 phòng,Sổ hồng riêng,Chung cư,90 m²,Đông Nam,Tây Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120580318.htm,"Phố Lương Khánh Thiện, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","3,9 tỷ","52,70 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",74 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118057472.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,5 tỷ","43,75 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120552745.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,8 tỷ","62,22 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,45 m²,Đông,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120579604.htm,"Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội","4,5 tỷ","67,16 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,67 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120579192.htm,"1511, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","4,8 tỷ","68,57 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120579124.htm,"Lê Văn Lương, Phường Dương Nội, Quận Hà Đông, Hà Nội","5,05 tỷ","47,20 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,107 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119841736.htm#px=SR-special_display_ad-[PO-1][PL-default],"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,7 tỷ","49,09 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,55 m²,Bắc,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/119900630.htm,"Phố Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội","3,25 tỷ","54,17 triệu/m²",2 phòng,,Sổ hồng riêng,"Tập thể, cư xá",60 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120578935.htm,"Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội","3,6 tỷ","56,25 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,64 m²,Tây Bắc,Đông Nam,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/119908502.htm,"Bách Khoa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội","3,5 tỷ","46,67 triệu/m²",2 phòng,,Sổ hồng riêng,"Tập thể, cư xá",75 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120578765.htm,", Đường Tam Trinh, Phường Mai Động, Hoàng Mai, Hà Nội, Phường Mai Động, Quận Hoàng Mai, Hà Nội","5,85 tỷ",65 triệu/m²,3 phòng,2 phòng,Sổ hồng riêng,Chung cư,90 m²,Nam,Đông,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120578746.htm,"57, Đường Vũ Trọng Phụng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",6 tỷ,"54,55 triệu/m²",3 phòng,,Sổ hồng riêng,Chung cư,110 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119686389.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",3 tỷ,"42,86 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118806582.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,65 tỷ","53,23 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,31 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119685901.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,5 tỷ","43,75 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118180396.htm,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,4 tỷ","42,50 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/114163831.htm,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","2,8 tỷ",40 triệu/m²,2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118267210.htm,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,5 tỷ","41,67 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117606917.htm,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,1 tỷ","44,68 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,47 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117960816.htm,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,55 tỷ",50 triệu/m²,1 phòng,1 phòng,Sổ hồng riêng,Chung cư,31 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120578239.htm#px=SR-special_display_ad-[PO-15][PL-default],"Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội","3,55 tỷ","50,71 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120281893.htm,"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","4,4 tỷ","58,67 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,75 m²,,,
