Link,Giá tổng,Giá/m²,Giấy tờ pháp lý,Loại hình đất,Chiều ngang,Chiều dài,Diện tích đất,Hướng cửa chính,Xã/Phường,Quận/Huyện
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120612399.htm,10.0,200.0,Đã có sổ,Đất thổ cư,,,50.0,,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120612214.htm,9.8,196.0,Đã có sổ,Đất thổ cư,,,50.0,,La Khê,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120612038.htm,5.168,82.5,Đã có sổ,Đất thổ cư,4.0,16.0,62.65,,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120612009.htm,3.3,30.56,Đã có sổ,Đất thổ cư,7.0,15.0,108.0,Đông Nam,Văn Tự,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120585136.htm,9.5,166.67,Đã có sổ,Đất thổ cư,3.8,,57.0,Nam,Trần Phú,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120611132.htm,6.9,156.82,Đã có sổ,Đất thổ cư,,,44.0,,Đức Thắng,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120611016.htm,2.42,13.99,Đã có sổ,Đất thổ cư,,,173.0,Đông Nam,Phú Mãn,Quốc Oai
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120610045.htm,1.8,14.06,Đã có sổ,Đất thổ cư,,,128.0,Đông Nam,Phú Mãn,Quốc Oai
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120610003.htm,1.3,22.34,Đã có sổ,Đất thổ cư,,,58.2,,Hoàng Văn Thụ,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119975065.htm,10.36,199.23,Đã có sổ,Đất thổ cư,3.8,,52.0,Đông Nam,Yết Kiêu,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120002652.htm,10.0,135.14,Đã có sổ,Đất thổ cư,,,74.0,,Thường Tín,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120402819.htm,2.895,42.51,Đã có sổ,Đất thổ cư,4.16,16.34,68.1,,Thuỵ Lâm,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120222589.htm,5.45,76.76,Đã có sổ,Đất thổ cư,8.0,9.0,71.0,,Tiên Dương,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120222449.htm,8.6,86.0,Đã có sổ,Đất thổ cư,6.6,15.0,100.0,,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120608629.htm,4.41,98.0,Đã có sổ,Đất thổ cư,4.6,9.8,45.0,,Mai Lâm,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120551515.htm#px=SR-special_display_ad-[PO-18][PL-default],2.75,57.29,Đã có sổ,Đất thổ cư,,,48.0,,Hải Bối,Đông Anh
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/120608230.htm,1.3,20.28,Đã có sổ,Đất thổ cư,,,64.1,,Cổ Đông,Sơn Tây
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120608181.htm,2.0,21.74,Đã có sổ,Đất thổ cư,,,92.0,,Bình Yên,Thạch Thất
https://www.nhatot.com/mua-ban-dat-quan-dong-da-ha-noi/120608103.htm,5.9,140.48,Đã có sổ,Đất thổ cư,,,42.0,,Nam Đồng,Đống Đa
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120608067.htm,3.3,49.18,Đã có sổ,Đất thổ cư,5.0,13.0,67.1,Tây,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-dong-da-ha-noi/120608008.htm,15.624,210.0,Đã có sổ,Đất thổ cư,3.12,22.0,74.4,Tây Nam,Thổ Quan,Đống Đa
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120607434.htm,3.9,67.24,Đã có sổ,Đất thổ cư,4.2,,58.0,,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120606785.htm,13.5,88.24,Đã có sổ,Đất thổ cư,,,153.0,,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120606593.htm,2.55,43.97,Đã có sổ,Đất thổ cư,3.9,15.0,58.0,,,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119657695.htm,10.5,150.0,Đã có sổ,Đất thổ cư,4.2,,70.0,,Thanh Trì,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120606040.htm,4.615,71.0,Đã có sổ,Đất thổ cư,5.0,13.0,65.0,,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/120605846.htm,26.0,157.58,Đã có sổ,Đất thổ cư,6.0,,165.0,Tây,Bưởi,Tây Hồ
https://www.nhatot.com/mua-ban-dat-quan-hai-ba-trung-ha-noi/120605636.htm,12.739,107.96,Đã có sổ,Đất thổ cư,8.6,13.7,118.0,Đông Nam,Thanh Nhàn,Hai Bà Trưng
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/120605610.htm,1.6,25.81,Đã có sổ,Đất thổ cư,,,62.0,,Cổ Đông,Sơn Tây
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120605559.htm,2.88,65.6,Đã có sổ,Đất thổ cư,4.0,11.0,43.9,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120605242.htm,4.15,79.81,Đã có sổ,Đất thổ cư,4.5,,52.0,,Biên Giang,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120605218.htm,1.5,23.44,Đã có sổ,Đất thổ cư,,,64.0,,Thủy Xuân Tiên,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120604747.htm,8.15,159.8,Đã có sổ,Đất thổ cư,,,51.0,,Vạn Phúc,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120604673.htm,10.0,45.45,Đã có sổ,Đất nền dự án,10.0,22.0,220.0,,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-hai-ba-trung-ha-noi/120604630.htm,9.8,128.95,Đã có sổ,Đất thổ cư,,,76.0,,Minh Khai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120604432.htm,8.5,170.0,Đã có sổ,Đất thổ cư,4.4,,50.0,,Yết Kiêu,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120097804.htm,3.98,94.76,Đã có sổ,Đất thổ cư,5.0,8.5,42.0,Tây Bắc,Ngũ Hiệp,Thanh Trì
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120604239.htm,21.0,139.07,Đã có sổ,Đất thổ cư,,,151.0,,Cổ Nhuế 2,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120603857.htm,5.775,105.0,Đã có sổ,Đất thổ cư,6.5,8.5,55.0,,Vĩnh Ngọc,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120603801.htm#px=SR-special_display_ad-[PO-2][PL-default],5.15,107.29,Đã có sổ,Đất thổ cư,,,48.0,,Gia Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120603798.htm,5.6,177.78,Đã có sổ,Đất thổ cư,,,31.5,Tây Nam,Đức Giang,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/117816117.htm,19.8,304.62,Đã có sổ,Đất thổ cư,,,65.0,,Nghĩa Đô,Cầu Giấy
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120573382.htm,1.55,36.05,Đã có sổ,Đất thổ cư,4.0,11.0,43.0,,Hồng Vân,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120602526.htm,2.25,18.0,Đã có sổ,Đất thổ cư,5.0,25.0,125.0,,Văn Hoàng,Phú Xuyên
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120602425.htm,0.85,15.18,Đã có sổ,Đất thổ cư,5.0,11.0,56.0,,Hồng Thái,Phú Xuyên
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120602278.htm,3.95,39.5,Đã có sổ,Đất thổ cư,5.2,19.0,100.0,,Xuân Nộn,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120602108.htm,3.572,55.99,Đã có sổ,Đất thổ cư,3.15,20.0,63.8,,Uy Nỗ,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120601291.htm,4.25,70.83,Đã có sổ,Đất thổ cư,5.7,10.5,60.0,Đông,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120600522.htm#px=SR-special_display_ad-[PO-11][PL-default],14.8,49.33,Đã có sổ,Đất thổ cư,,,300.0,,Hải Bối,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120600108.htm,1.3,15.66,Đã có sổ,Đất thổ cư,5.0,18.0,83.0,,Văn Hoàng,Phú Xuyên
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120599989.htm,0.85,12.14,Đã có sổ,Đất thổ cư,4.0,,70.0,,Nam Phương Tiến,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120599965.htm,2.6,43.33,Đã có sổ,Đất thổ cư,,,60.0,,Xã Tân Xã,Thạch Thất
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120207663.htm#px=SR-special_display_ad-[PO-15][PL-default],3.0,26.79,Đã có sổ,Đất thổ cư,7.4,15.0,112.0,,Dương Quang,Gia Lâm
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120219318.htm#px=SR-special_display_ad-[PO-16][PL-default],3.0,75.0,Đã có sổ,Đất thổ cư,4.0,10.0,40.0,,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120599728.htm,4.85,134.72,Đã có sổ,Đất thổ cư,3.6,10.0,36.0,Tây Bắc,Phúc Đồng,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-ba-dinh-ha-noi/120599715.htm,3.0,136.36,Đã có sổ,Đất thổ cư,,,22.0,,Ngọc Hà,Ba Đình
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120008671.htm,13.3,147.78,Đã có sổ,Đất thổ cư,,,90.0,,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120599383.htm,0.85,15.18,Đã có sổ,Đất thổ cư,5.0,11.0,56.0,,Hồng Thái,Phú Xuyên
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120223416.htm,6.5,65.0,Đã có sổ,Đất thổ cư,5.3,18.0,100.0,Tây,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120599113.htm,1.2,17.65,Đã có sổ,Đất thổ cư,45.0,15.0,68.0,,Hồng Thái,Phú Xuyên
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120236111.htm,19.0,158.33,Đã có sổ,Đất thổ cư,6.0,20.0,120.0,,Vĩnh Ngọc,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/120597207.htm,6.85,195.71,Đã có sổ,Đất thổ cư,,,35.0,,Thụy Khuê,Tây Hồ
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120597162.htm,12.42,46.17,Đang chờ sổ,Đất thổ cư,12.83,22.0,269.0,Bắc,Vân Nội,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120478099.htm,9.9,112.5,Đã có sổ,Đất thổ cư,5.8,,88.0,,Việt Hưng,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120595847.htm,5.0,100.0,Sổ chung / công chứng vi bằng,Đất thổ cư,3.5,15.0,50.0,,Tả Thanh Oai,Thanh Trì
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/120595603.htm,1.16,14.5,Đã có sổ,Đất thổ cư,6.0,14.0,80.0,,Hợp Tiến,Mỹ Đức
https://www.nhatot.com/mua-ban-dat-huyen-thanh-oai-ha-noi/120595144.htm,9.6,16.0,Đã có sổ,Đất thổ cư,,,600.0,,Phương Trung,Thanh Oai
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120594636.htm,0.817,9.5,Đã có sổ,Đất thổ cư,,,86.0,,Bắc Phú,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120594055.htm,6.9,153.33,Đã có sổ,Đất thổ cư,,,45.0,,Đức Thắng,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120593697.htm,9.6,240.0,Đã có sổ,Đất thổ cư,4.0,10.0,40.0,,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120592715.htm,4.5,83.33,Đã có sổ,Đất thổ cư,,,54.0,,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120592577.htm,5.4,1.2,Sổ chung / công chứng vi bằng,Đất nông nghiệp,,,4500.0,,Hòa Thạch,Quốc Oai
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120029332.htm,3.2,36.78,Đã có sổ,Đất thổ cư,,,87.0,,Xuân Nộn,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120283974.htm,3.5,54.69,Đã có sổ,Đất thổ cư,4.0,16.0,64.0,Bắc,Tiên Dương,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120591846.htm,2.15,47.78,Đã có sổ,Đất thổ cư,,,45.0,,Chúc Sơn,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119988224.htm,14.0,202.9,Đã có sổ,Đất thổ cư,4.5,16.0,69.0,Tây Bắc,Uy Nỗ,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120293991.htm,2.35,43.52,Đã có sổ,Đất thổ cư,,,54.0,,Phú Nghĩa,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120293680.htm,1.3,9.29,Đã có sổ,Đất thổ cư,,,140.0,,Hoàng Diệu,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120591443.htm,4.1,74.55,Đã có sổ,Đất thổ cư,4.0,14.0,55.0,Tây Bắc,Ngọc Hồi,Thanh Trì
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120590551.htm,2.6,46.43,Đã có sổ,Đất thổ cư,,,56.0,,Khánh Hà,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120590387.htm,2.4,48.0,Đã có sổ,Đất thổ cư,,,50.0,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/120589790.htm,6.5,108.33,Đã có sổ,Đất thổ cư,4.0,14.0,60.0,Nam,An Thượng,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120589449.htm,2.268,3.5,Đã có sổ,Đất thổ cư,,,648.0,,Đại Thành,Quốc Oai
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120589357.htm,0.039,0.773809,Đã có sổ,Đất thổ cư,,,50.4,Đông Nam,Chương Dương,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/120589280.htm,6.8,103.03,Đã có sổ,Đất thổ cư,5.4,12.25,66.0,Bắc,Song Phương,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119715246.htm,3.93,83.62,Đã có sổ,Đất thổ cư,,,47.0,,Mai Lâm,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119719984.htm,13.0,127.45,Đã có sổ,Đất thổ cư,,,102.0,,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119904715.htm,15.25,179.41,Đã có sổ,Đất thổ cư,,,85.0,,Ngọc Lâm,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120587722.htm,4.5,57.69,Đã có sổ,Đất thổ cư,4.3,17.0,78.0,,Bắc Hồng,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120586658.htm,5.85,146.25,Đã có sổ,Đất nền dự án,3.2,12.5,40.0,Đông Bắc,Cự Khối,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120586620.htm,1.565,21.95,Đã có sổ,Đất thổ cư,4.64,16.04,71.3,Tây,Minh Phú,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120409167.htm,0.765,15.3,Đã có sổ,Đất thổ cư,5.0,,50.0,,Tả Thanh Oai,Thanh Trì
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120585267.htm,4.25,42.5,Đã có sổ,Đất thổ cư,7.2,13.8,100.0,Đông Nam,Mai Đình,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120584669.htm,3.25,81.25,Đã có sổ,Đất thổ cư,5.0,,40.0,,Vân Nội,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-thanh-oai-ha-noi/120114253.htm,6.2,87.52,Đã có sổ,Đất thổ cư,7.7,9.2,70.84,Nam,Cự Khê,Thanh Oai
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120584598.htm,4.14,98.57,Đã có sổ,Đất thổ cư,,,42.0,,Ngũ Hiệp,Thanh Trì
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/120583869.htm,2.95,49.17,Đã có sổ,Đất thổ cư,4.2,16.0,60.0,Tây Bắc,Quang Minh,Mê Linh
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/120226737.htm,13.65,168.52,Đã có sổ,Đất thổ cư,4.3,19.0,81.0,Đông Nam,Trạm Trôi,Hoài Đức
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120085539.htm,5.25,122.09,Đã có sổ,Đất thổ cư,,,43.0,,Đông Ngạc,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120583590.htm,5.98,108.73,Đã có sổ,Đất thổ cư,,,55.0,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120583581.htm,5.9,74.68,Đã có sổ,Đất thổ cư,,,79.0,,Phúc Lợi,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120583499.htm,2.61,68.68,Đã có sổ,Đất thổ cư,,,38.0,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120583254.htm,3.4,66.67,Đã có sổ,Đất thổ cư,,,51.0,,Đồng Mai,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-thanh-oai-ha-noi/120583162.htm,1.5,35.71,Đã có sổ,Đất thổ cư,,,42.0,,Kim Thư,Thanh Oai
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120583077.htm,10.8,72.0,Đã có sổ,Đất thổ cư,,,150.0,,Kim Chung,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120582558.htm,3.29,63.76,Đã có sổ,Đất thổ cư,,,51.6,,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/120581749.htm,8.95,144.35,Đã có sổ,Đất thổ cư,6.0,,62.0,,Đại Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120293478.htm,18.0,300.0,Đã có sổ,Đất thổ cư,5.0,12.0,60.0,Đông Nam,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120581190.htm,7.45,137.96,Đã có sổ,Đất thổ cư,5.7,,54.0,,Thượng Thanh,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120580970.htm,10.88,170.0,Đã có sổ,Đất thổ cư,5.6,11.5,64.0,Đông Bắc,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/119990711.htm,2.7,18.0,Đã có sổ,Đất thổ cư,10.0,15.0,150.0,,Tiến Xuân,Thạch Thất
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120156143.htm,5.75,84.56,Đã có sổ,Đất thổ cư,,,68.0,,Đức Giang,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120580484.htm,1.785,23.49,Đã có sổ,Đất thổ cư,5.0,15.0,76.0,,Thư Phú,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120580159.htm,16.0,80.0,Đã có sổ,Đất nền dự án,10.0,20.0,200.0,,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120554942.htm,0.0014,0.0020369999999999997,Đã có sổ,Đất nông nghiệp,14.8,46.7,687.0,Bắc,Lệ Chi,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120579975.htm,3.5,87.5,Đã có sổ,Đất thổ cư,4.7,,40.0,,Kiêu Kỵ,Gia Lâm
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120579909.htm,15.2,152.0,Đã có sổ,Đất thổ cư,5.5,18.3,100.0,Đông Bắc,Cự Khối,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/120505547.htm,8.3,188.64,Đã có sổ,Đất thổ cư,,,44.0,,Nhật Tân,Tây Hồ
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120579497.htm,35.0,92.11,Đã có sổ,Đất thổ cư,,,380.0,,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120422202.htm,2.55,56.67,Đã có sổ,Đất thổ cư,5.0,10.0,45.0,Đông Bắc,Dục Tú,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119911305.htm,16.45,176.88,Đã có sổ,Đất thổ cư,6.0,,93.0,,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120148060.htm,3.85,81.4,Đã có sổ,Đất thổ cư,,,47.3,,Mai Lâm,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120578776.htm,3.55,71.0,Đã có sổ,Đất thổ cư,5.0,,50.0,,Xuân Canh,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120578413.htm,1.25,25.0,Đã có sổ,Đất thổ cư,,,50.0,,Chương Dương,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120578262.htm,3.3,50.77,Đã có sổ,Đất thổ cư,4.7,13.8,65.0,,Biên Giang,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119980252.htm,6.26,104.33,Đã có sổ,Đất thổ cư,,,60.0,,Đông Hội,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119850788.htm,9.45,181.73,Đã có sổ,Đất thổ cư,,,52.0,,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120578036.htm,1.9,33.51,Đã có sổ,Đất thổ cư,4.0,14.0,56.7,,Thư Phú,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120578014.htm,7.0,155.56,Đã có sổ,Đất thổ cư,,,45.0,,Xuân Đỉnh,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120577961.htm,0.0035,0.0054009999999999996,Đã có sổ,Đất nông nghiệp,12.0,60.0,648.0,,Đại Thành,Quốc Oai
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120577794.htm,1.39,28.96,Đã có sổ,Đất thổ cư,4.7,10.0,48.0,,Chương Dương,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120577591.htm#px=SR-special_display_ad-[PO-14][PL-default],2.0,66.67,Đã có sổ,Đất thổ cư,3.4,9.0,30.0,,Cự Khối,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120577575.htm,11.0,62.5,Đã có sổ,Đất thổ cư,,,176.0,,Thụy Phương,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120577552.htm,2.55,41.8,Đã có sổ,Đất thổ cư,5.0,,61.0,,Thư Phú,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120425967.htm,7.9,105.33,Đã có sổ,Đất thổ cư,,,75.0,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120448384.htm,3.2,56.14,Đã có sổ,Đất thổ cư,7.0,8.0,57.0,,Xuân Nộn,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120576801.htm#px=SR-special_display_ad-[PO-19][PL-default],12.5,80.13,Đã có sổ,Đất thổ cư,7.6,20.5,156.0,,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120576724.htm,2.3,57.5,Đã có sổ,Đất thổ cư,5.0,8.0,40.0,,Vân Nội,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120576704.htm,1.59,36.98,Đã có sổ,Đất thổ cư,5.0,8.6,43.0,,Hồng Vân,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/120576119.htm,34.11,15.03,Đã có sổ,Đất thổ cư,44.0,51.5,2270.0,Đông Nam,Thạch Đà,Mê Linh
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120576007.htm,1.19,17.5,Đã có sổ,Đất thổ cư,5.0,13.0,68.0,,Khai Thái,Phú Xuyên
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120575966.htm,14.3,56.3,Đã có sổ,Đất thổ cư,11.0,,254.0,,Vân Nội,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119777913.htm,73.333,40.74,Đã có sổ,Đất thổ cư,40.0,45.0,1800.0,,Vân Nội,Đông Anh
