Link,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Giấy tờ pháp lý,Loại hình nhà ở,Chiều ngang,Chiều dài,Diện tích đất,Hướng cửa chính,Tình trạng nội thất,Xã/Phường,Quận/Huyện
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120610187.htm,11.0,215.69,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",5.0,,51.0,,Nội thất cao cấp,Dịch Vọng Hậu,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120444163.htm,2.6,123.81,3,3,4,Sổ chung / công chứng vi bằng,"Nhà mặt phố, mặt tiền",,,21.0,,Nội thất đầy đủ,Thanh Trì,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/119347466.htm#px=SR-special_display_ad-[PO-17][PL-default],6.25,156.25,4,4,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,,40.0,,Hoàn thiện cơ bản,Long Biên,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120657265.htm,3.6,94.74,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,38.0,,Nội thất đầy đủ,Liên Mạc,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120266759.htm,8.5,236.11,4,4,3,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất cao cấp,Kim Giang,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120657261.htm,8.0,200.0,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Nội thất đầy đủ,Đội Cấn,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120267163.htm,8.1,207.69,4,4,1,Đã có sổ,"Nhà ngõ, hẻm",,,39.0,,Nội thất cao cấp,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120657246.htm,13.2,240.0,4,4,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,55.0,,Nội thất cao cấp,Mai Dịch,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120657228.htm,6.6,165.0,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Nội thất đầy đủ,Khâm Thiên,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120657212.htm,7.7,154.0,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,50.0,,Nội thất đầy đủ,Trung Liệt,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120657202.htm,5.75,179.69,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,32.0,,Nội thất đầy đủ,Thanh Xuân Nam,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120647350.htm,6.3,180.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Minh Khai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120657145.htm,7.7,192.5,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Nội thất đầy đủ,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120657110.htm,4.0,129.03,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,31.0,,Nội thất đầy đủ,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120657101.htm#px=SR-special_display_ad-[PO-9][PL-default],11.43,238.12,4,4,4,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,12.0,48.0,,Nội thất cao cấp,Láng Thượng,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120192198.htm,8.2,102.5,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",,,80.0,,Nội thất đầy đủ,Nhật Tân,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120192768.htm,6.35,100.79,2,2,2,Đã có sổ,"Nhà ngõ, hẻm",,,63.0,,Nội thất đầy đủ,Mai Dịch,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120240923.htm,5.4,180.0,3,3,6,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Cống Vị,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120256620.htm,8.0,133.33,6,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,60.0,,Nội thất đầy đủ,Xuân Đỉnh,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120657051.htm,3.75,107.14,3,2,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Quan Hoa,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120657044.htm,7.65,218.57,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất cao cấp,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/119587994.htm,8.2,164.0,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,50.0,,Nội thất đầy đủ,Long Biên,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/118892564.htm#px=SR-special_display_ad-[PO-17][PL-default],6.5,185.71,4,4,5,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,9.0,35.0,,Nội thất cao cấp,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/118687866.htm,4.99,160.97,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.1,8.0,31.0,,Nội thất cao cấp,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120656989.htm,6.0,150.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,10.0,40.0,,Nội thất đầy đủ,Yên Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120625742.htm,10.0,140.85,5,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.0,17.0,71.0,Đông Bắc,Nội thất đầy đủ,Phúc Đồng,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120656971.htm,11.4,207.27,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,55.0,,Nội thất cao cấp,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/116321424.htm,9.0,163.64,5,5,5,Đã có sổ,"Nhà ngõ, hẻm",5.0,,55.0,,Nội thất đầy đủ,Trung Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120656919.htm,18.5,201.09,10,10,11,Đã có sổ,"Nhà ngõ, hẻm",,,92.0,,Nội thất cao cấp,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120364370.htm,5.65,156.94,3,4,5,Đã có sổ,"Nhà mặt phố, mặt tiền",3.0,10.0,36.0,Tây Nam,Nội thất đầy đủ,Cự Khối,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120656875.htm,9.5,193.88,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",,,49.0,,Nội thất đầy đủ,Nhật Tân,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120580054.htm,8.1,261.29,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",5.0,,31.0,,Nội thất đầy đủ,Xuân La,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/118828975.htm,2.48,99.2,2,2,3,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,25.0,,Nội thất đầy đủ,Thanh Trì,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120656802.htm,8.9,185.42,10,6,7,Đã có sổ,"Nhà ngõ, hẻm",5.1,,48.0,,Nội thất đầy đủ,Ngã Tư Sở,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120621148.htm,5.7,178.12,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.1,7.0,32.0,Nam,Nội thất cao cấp,Thanh Nhàn,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120656719.htm,8.5,170.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,12.0,50.0,,Nội thất đầy đủ,Xuân La,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120557593.htm,8.1,149.45,2,2,2,Đã có sổ,"Nhà ngõ, hẻm",4.92,,54.2,,Hoàn thiện cơ bản,Thành Công,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120656692.htm,4.95,115.12,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,43.0,,Nội thất đầy đủ,Phúc Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120234087.htm,6.15,159.33,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,38.6,,Nội thất đầy đủ,Kim Chung,Hoài Đức
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120207246.htm,5.65,143.04,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,39.5,,Nội thất đầy đủ,Kim Chung,Hoài Đức
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120656664.htm,9.9,180.0,4,5,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,55.0,,Nội thất cao cấp,Trung Liệt,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120205122.htm,6.1,156.41,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,39.0,,Nội thất đầy đủ,Kim Chung,Hoài Đức
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120656661.htm,5.355,191.25,3,4,4,Đã có sổ,"Nhà ngõ, hẻm",5.0,,28.0,,Nội thất cao cấp,Ô Chợ Dừa,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120024166.htm,4.95,137.5,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất đầy đủ,Kim Chung,Hoài Đức
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120656599.htm,4.3,186.96,3,4,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,,23.0,,Nội thất cao cấp,Nguyễn Trung Trực,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120656582.htm,13.0,245.28,4,3,6,Đã có sổ,"Nhà ngõ, hẻm",,,53.0,,Nội thất cao cấp,Mai Dịch,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120656542.htm,15.2,160.0,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.5,21.0,95.0,Tây Bắc,Nội thất cao cấp,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120656479.htm,6.4,177.78,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất đầy đủ,Quốc Tử Giám,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120176886.htm,4.45,114.1,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,39.0,,Nội thất đầy đủ,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120426804.htm,10.999,220.0,5,5,5,Đã có sổ,"Nhà ngõ, hẻm",5.0,10.0,50.0,,Nội thất cao cấp,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/117635389.htm,12.8,155.72,10,6,9,Đã có sổ,"Nhà ngõ, hẻm",5.8,12.0,82.2,Đông Bắc,Nội thất đầy đủ,Đức Thắng,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/119698567.htm,14.0,186.67,5,5,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,75.0,,Nội thất đầy đủ,Nghĩa Đô,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120656403.htm,6.65,179.73,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,37.0,,Nội thất cao cấp,Quan Hoa,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120656384.htm#px=SR-special_display_ad-[PO-8][PL-default],4.5,128.57,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",5.0,,35.0,,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/118826476.htm,10.3,177.59,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",4.1,,58.0,,Nội thất đầy đủ,Yên Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120656358.htm,18.6,273.53,5,4,5,Đã có sổ,Nhà phố liền kề,,,68.0,,Nội thất cao cấp,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/118325110.htm,7.1,151.06,5,3,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,12.0,47.0,,Nội thất đầy đủ,Xuân Đỉnh,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/118483321.htm,17.0,261.54,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.8,13.0,65.0,,Nội thất đầy đủ,Quan Hoa,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/117553239.htm,9.15,166.36,5,5,4,Đã có sổ,"Nhà ngõ, hẻm",5.0,11.0,55.0,,Nội thất đầy đủ,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/117928275.htm,2.75,76.39,2,2,3,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,36.0,,Hoàn thiện cơ bản,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/119198061.htm,26.0,406.25,4,4,5,Đã có sổ,"Nhà mặt phố, mặt tiền",5.6,11.0,64.0,,Nội thất đầy đủ,Nghĩa Đô,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/119444296.htm,8.6,232.43,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",5.0,,37.0,,Nội thất cao cấp,Kim Mã,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120656123.htm,3.65,86.9,4,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,42.0,,Hoàn thiện cơ bản,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120656005.htm,6.6,173.68,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,9.0,38.0,,Nội thất đầy đủ,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/119310123.htm,11.9,305.13,4,4,6,Đã có sổ,"Nhà ngõ, hẻm",3.8,,39.0,,Nội thất đầy đủ,Ngọc Khánh,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/118876233.htm,14.7,326.67,3,5,4,Đã có sổ,"Nhà ngõ, hẻm",5.0,,45.0,,Nội thất cao cấp,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/119529317.htm,19.9,195.1,4,4,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,,102.0,,Nội thất đầy đủ,Quan Hoa,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120655952.htm,6.85,195.71,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.0,,35.0,,Nội thất cao cấp,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120069658.htm,10.9,151.39,5,5,5,Đã có sổ,"Nhà ngõ, hẻm",4.5,16.0,72.0,Đông Bắc,Hoàn thiện cơ bản,Long Biên,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120598554.htm,10.5,262.5,5,6,5,Đã có sổ,Nhà phố liền kề,4.0,10.0,40.0,,Nội thất cao cấp,Khương Mai,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/119754854.htm#px=SR-special_display_ad-[PO-5][PL-default],16.9,216.67,10,10,11,Đã có sổ,"Nhà ngõ, hẻm",,,78.0,,Nội thất đầy đủ,Cống Vị,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120655917.htm,5.95,170.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Vĩnh Hưng,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/119376414.htm#px=SR-special_display_ad-[PO-7][PL-default],20.5,244.05,10,10,11,Đã có sổ,"Nhà ngõ, hẻm",,,84.0,,Nội thất đầy đủ,Nghĩa Tân,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120655871.htm,12.9,258.0,9,6,6,Đã có sổ,"Nhà ngõ, hẻm",4.8,,50.0,,Hoàn thiện cơ bản,Khương Thượng,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120655862.htm,7.95,165.62,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,48.0,,Nội thất đầy đủ,Khương Mai,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/116680948.htm,12.2,203.33,8,8,5,Đã có sổ,"Nhà ngõ, hẻm",4.5,,60.0,,Nội thất đầy đủ,Dịch Vọng,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/118527850.htm,4.6,131.43,5,5,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Phúc Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120655828.htm,8.5,197.67,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,43.0,,Nội thất đầy đủ,Nghĩa Đô,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120655820.htm,7.5,250.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,,30.0,,Nội thất cao cấp,Thanh Lương,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120597290.htm#px=SR-special_display_ad-[PO-14][PL-default],12.3,219.64,3,2,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,14.0,56.0,Bắc,Nội thất đầy đủ,Yên Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120442680.htm,2.3,115.0,3,3,4,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,20.0,,Nội thất đầy đủ,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120655745.htm,7.28,117.42,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",,,62.0,,Nội thất đầy đủ,Phương Mai,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120655705.htm,2.5,71.43,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Hoàn thiện cơ bản,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120622528.htm,2.79,146.84,2,2,3,Đã có sổ,"Nhà ngõ, hẻm",3.3,6.0,19.0,Đông,Hoàn thiện cơ bản,Bạch Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120655622.htm,6.9,197.14,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120655583.htm,5.8,126.09,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,46.0,,Nội thất cao cấp,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120655566.htm,6.9,164.29,8,5,5,Đã có sổ,"Nhà ngõ, hẻm",4.0,,42.0,,Nội thất đầy đủ,Phú La,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120655559.htm,13.2,240.0,4,4,6,Đã có sổ,"Nhà ngõ, hẻm",,,55.0,,Nội thất cao cấp,Mai Dịch,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120655557.htm,10.5,233.33,2,2,1,Đã có sổ,"Nhà ngõ, hẻm",4.0,,45.0,,Nội thất cao cấp,Xuân La,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120655544.htm,7.8,169.57,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,46.0,,Nội thất đầy đủ,Vĩnh Phúc,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120655531.htm,6.85,171.25,4,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Nội thất đầy đủ,Cống Vị,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120649625.htm,8.9,222.5,10,6,6,Đã có sổ,"Nhà ngõ, hẻm",3.3,13.0,40.0,,Nội thất cao cấp,Dịch Vọng,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120655486.htm,10.7,237.78,8,6,6,Đã có sổ,"Nhà ngõ, hẻm",7.3,5.95,45.0,,Nội thất đầy đủ,Trung Phụng,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120655463.htm,6.8,174.36,9,6,6,Đã có sổ,"Nhà ngõ, hẻm",,,39.0,Đông,Nội thất đầy đủ,Mộ Lao,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120655446.htm,7.5,150.91,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,49.7,,Nội thất đầy đủ,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/119669333.htm,9.8,196.0,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",4.0,,50.0,,Nội thất đầy đủ,Yên Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120655391.htm,5.95,185.94,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",,,32.0,,Nội thất đầy đủ,Giảng Võ,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/118484116.htm,2.2,73.33,2,2,3,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,30.0,,Hoàn thiện cơ bản,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120655352.htm,3.0,58.82,3,3,3,Đã có sổ,"Nhà ngõ, hẻm",,,51.0,,Hoàn thiện cơ bản,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120630366.htm,4.95,128.57,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",3.5,11.0,38.5,,Hoàn thiện cơ bản,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120057297.htm,5.35,152.86,2,3,3,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Ngọc Hà,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120655271.htm,6.25,173.61,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất đầy đủ,Ô Chợ Dừa,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120655251.htm,15.0,187.5,10,10,7,Đã có sổ,"Nhà ngõ, hẻm",,,80.0,,Nội thất đầy đủ,Xuân La,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120390914.htm,4.0,129.03,3,4,4,Đã có sổ,"Nhà ngõ, hẻm",3.5,8.8,31.0,Tây Nam,Nội thất đầy đủ,Vân Canh,Hoài Đức
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120655189.htm,6.2,177.14,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Cát Linh,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120655187.htm,7.39,194.47,8,8,9,Đã có sổ,"Nhà ngõ, hẻm",,,38.0,,Nội thất đầy đủ,Phú Đô,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120655184.htm,24.0,480.0,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",5.0,,50.0,,Nội thất đầy đủ,Mai Dịch,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120655176.htm#px=SR-special_display_ad-[PO-2][PL-default],9.2,230.0,4,3,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,10.0,40.0,,Nội thất đầy đủ,Văn Quán,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120479831.htm,3.85,120.31,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",5.0,6.5,32.0,,Nội thất đầy đủ,Vân Canh,Hoài Đức
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120655154.htm,6.5,112.07,7,7,8,Đã có sổ,"Nhà ngõ, hẻm",,,58.0,,Nội thất đầy đủ,Tương Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120655146.htm,16.0,266.67,6,6,5,Đã có sổ,"Nhà ngõ, hẻm",6.8,9.0,60.0,,Nội thất đầy đủ,Thịnh Quang,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120655070.htm,2.5,65.79,3,3,3,Đã có sổ,"Nhà ngõ, hẻm",,,38.0,,Hoàn thiện cơ bản,Phụng Châu,Chương Mỹ
