Link,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Giấy tờ pháp lý,Loại hình căn hộ,Diện tích,Hướng cửa chính,Hướng ban công,Tình trạng nội thất,Xã/Phường,Quận/Huyện
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120585469.htm#px=SR-special_display_ad-[PO-2][PL-default],5.6,45.9,3,2,Sổ hồng riêng,Chung cư,122.0,,,Nội thất cao cấp,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120585464.htm,5.29,70.53,3,3,Sổ hồng riêng,Chung cư,75.0,,,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120585456.htm,3.25,46.43,2,1,Sổ hồng riêng,Tập thể,70.0,,,Nội thất đầy đủ,Quỳnh Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120585289.htm,1.9,44.19,1,1,Sổ hồng riêng,Chung cư,43.0,Tây Bắc,Đông Nam,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120585186.htm,3.1,50.82,2,1,Sổ hồng riêng,Tập thể,61.0,,,Nội thất đầy đủ,Phương Mai,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/119932135.htm#px=SR-special_display_ad-[PO-7][PL-default],3.25,46.43,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất cao cấp,An Khánh,Hoài Đức
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/119835405.htm#px=SR-special_display_ad-[PO-8][PL-default],2.8,45.9,2,2,Sổ hồng riêng,Chung cư,61.0,,,Nội thất cao cấp,An Khánh,Hoài Đức
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/119677323.htm#px=SR-special_display_ad-[PO-9][PL-default],2.8,40.0,2,2,Sổ hồng riêng,Chung cư,70.0,,,Hoàn thiện cơ bản,An Khánh,Hoài Đức
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119450976.htm#px=SR-special_display_ad-[PO-10][PL-default],3.4,37.78,3,2,Đang chờ sổ,Chung cư,90.0,,,Nội thất đầy đủ,Mễ Trì,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/119449714.htm#px=SR-special_display_ad-[PO-11][PL-default],2.95,42.14,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất cao cấp,An Khánh,Hoài Đức
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120584924.htm#px=SR-special_display_ad-[PO-12][PL-default],3.44,63.7,2,2,Sổ hồng riêng,Chung cư,54.0,Tây Bắc,Tây Bắc,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120584878.htm,4.1,59.42,2,2,Sổ hồng riêng,Chung cư,69.0,,,Nội thất đầy đủ,Xuân Phương,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120584662.htm,2.6,68.42,1,1,Sổ hồng riêng,Chung cư,38.0,,,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120353280.htm,2.45,70.0,3,3,Sổ hồng riêng,Tập thể,35.0,,,Nội thất đầy đủ,Điện Biên,Ba Đình
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120584529.htm,6.5,61.9,3,3,Sổ hồng riêng,Chung cư,105.0,,,Nội thất đầy đủ,Láng Hạ,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120584429.htm,3.5,64.81,2,1,Sổ hồng riêng,Chung cư,54.0,Tây Nam,Đông Bắc,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120584329.htm,7.3,70.19,3,2,Sổ hồng riêng,Chung cư,104.0,Đông Bắc,Đông Nam,Nội thất cao cấp,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120212449.htm,7.8,60.0,3,2,Sổ hồng riêng,Chung cư,130.0,,,Nội thất cao cấp,Láng Hạ,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120584053.htm,1.95,78.0,1,1,Sổ hồng riêng,Chung cư,25.0,,,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/116899883.htm,1.63,44.05,1,1,Sổ hồng riêng,Chung cư,37.0,,,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120583927.htm,1.69,54.52,1,1,Sổ hồng riêng,Chung cư,31.0,,Đông Nam,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119012742.htm,3.5,43.75,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất đầy đủ,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120583873.htm#px=SR-special_display_ad-[PO-4][PL-default],2.5,42.37,2,2,Sổ hồng riêng,Chung cư,59.0,,,Nội thất đầy đủ,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118916723.htm,2.5,41.67,2,1,Sổ hồng riêng,Chung cư,60.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120330005.htm,28.0,186.67,10,6,Sổ hồng riêng,Chung cư mini,150.0,,,Nội thất đầy đủ,Trung Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/117453284.htm,0.6,13.04,2,1,Sổ hồng riêng,Chung cư mini,46.0,Nam,Đông Nam,Nội thất cao cấp,Quỳnh Lôi,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120180005.htm,0.65,17.11,2,1,Sổ hồng riêng,Chung cư mini,38.0,Nam,Đông Nam,Nội thất cao cấp,Ô Chợ Dừa,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120583139.htm,5.58,48.52,3,2,Sổ hồng riêng,Chung cư,115.0,,,Nội thất đầy đủ,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120583055.htm,3.4,72.34,2,1,Sổ hồng riêng,Chung cư,47.0,Tây Nam,Đông Bắc,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120583019.htm,5.38,48.04,3,2,Sổ hồng riêng,Chung cư,112.0,,,Hoàn thiện cơ bản,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120582878.htm,4.29,53.62,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất đầy đủ,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120582871.htm,3.35,27.92,3,2,Sổ hồng riêng,Tập thể,120.0,,,Nội thất đầy đủ,Đồng Tâm,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120582858.htm,2.9,42.65,2,2,Sổ hồng riêng,Chung cư,68.0,,,Nội thất đầy đủ,Kiêu Kỵ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120582774.htm,3.38,28.17,3,3,Sổ hồng riêng,Tập thể,120.0,,,Nội thất đầy đủ,Đồng Tâm,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120482486.htm,4.2,62.69,2,2,Sổ hồng riêng,Chung cư,67.0,Nam,Đông Nam,Nội thất cao cấp,Đại Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119842332.htm,2.6,43.33,2,1,Sổ hồng riêng,Chung cư,60.0,,,Nội thất đầy đủ,Kiêu Kỵ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120582589.htm,2.44,47.84,1,1,Sổ hồng riêng,Chung cư,51.0,,,Bàn giao thô,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120582507.htm#px=SR-special_display_ad-[PO-19][PL-default],4.5,42.45,3,2,Sổ hồng riêng,Chung cư,106.0,,,Hoàn thiện cơ bản,Quang Trung,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120582283.htm,2.2,46.81,1,1,Sổ hồng riêng,Chung cư,47.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120582054.htm,1.39,37.57,1,1,Đang chờ sổ,Chung cư,37.0,,,Hoàn thiện cơ bản,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120582016.htm,3.12,44.57,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120581708.htm,3.55,43.29,3,2,Sổ hồng riêng,Chung cư,82.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120581529.htm,1.75,47.3,1,1,Sổ hồng riêng,Chung cư,37.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120581413.htm#px=SR-special_display_ad-[PO-5][PL-default],3.18,73.95,1,1,Sổ hồng riêng,Chung cư,43.0,,,Hoàn thiện cơ bản,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/120581257.htm,3.35,48.55,2,2,Sổ hồng riêng,Chung cư,69.0,,,Nội thất đầy đủ,Thượng Thanh,Long Biên
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120581240.htm,4.2,46.15,3,2,Sổ hồng riêng,Chung cư,91.0,,,Nội thất đầy đủ,Hạ Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120581216.htm,2.6,43.33,2,1,Sổ hồng riêng,Chung cư,60.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120580961.htm,7.55,77.84,3,2,Sổ hồng riêng,Chung cư,97.0,,,Nội thất cao cấp,Mễ Trì,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120553341.htm,1.32,31.43,1,1,Sổ hồng riêng,Chung cư,42.0,,,Nội thất đầy đủ,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120580706.htm,5.75,71.88,2,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất cao cấp,Yên Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/119744011.htm,35.0,223.64,3,2,Hợp đồng mua bán,Duplex,156.5,,,Nội thất cao cấp,Phú Thượng,Tây Hồ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/120580426.htm#px=SR-special_display_ad-[PO-13][PL-default],2.98,45.15,2,2,Sổ hồng riêng,Chung cư,66.0,,,Nội thất đầy đủ,Tứ Hiệp,Thanh Trì
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-dan-phuong-ha-noi/120505870.htm,3.73,41.44,5,2,Sổ hồng riêng,Chung cư,90.0,Đông Nam,Tây Bắc,Nội thất cao cấp,Tân Lập,Đan Phượng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120580318.htm,3.9,52.7,2,2,Sổ hồng riêng,Tập thể,74.0,,,Nội thất đầy đủ,Tân Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118057472.htm,3.5,43.75,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120552745.htm,2.8,62.22,2,1,Sổ hồng riêng,Chung cư,45.0,Đông,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120579604.htm,4.5,67.16,2,2,Sổ hồng riêng,Chung cư,67.0,,,Nội thất cao cấp,Dương Nội,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120579192.htm,4.8,68.57,2,2,Sổ hồng riêng,Chung cư,70.0,Bắc,Đông Nam,Nội thất cao cấp,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120579124.htm,5.05,47.2,3,2,Sổ hồng riêng,Chung cư,107.0,,,Nội thất đầy đủ,Dương Nội,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119841736.htm#px=SR-special_display_ad-[PO-1][PL-default],2.7,49.09,2,2,Sổ hồng riêng,Chung cư,55.0,Bắc,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/119900630.htm,3.25,54.17,2,2,Sổ hồng riêng,Tập thể,60.0,,,Nội thất đầy đủ,Thanh Nhàn,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120578935.htm,3.6,56.25,2,2,Sổ hồng riêng,Chung cư,64.0,Tây Bắc,Đông Nam,Nội thất đầy đủ,Dương Nội,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/119908502.htm,3.5,46.67,2,2,Sổ hồng riêng,Tập thể,75.0,,,Nội thất đầy đủ,Bách Khoa,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120578765.htm,5.85,65.0,3,2,Sổ hồng riêng,Chung cư,90.0,Nam,Đông,Nội thất đầy đủ,Mai Động,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120578746.htm,6.0,54.55,3,3,Sổ hồng riêng,Chung cư,110.0,,,Nội thất cao cấp,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119686389.htm,3.0,42.86,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118806582.htm,1.65,53.23,1,1,Sổ hồng riêng,Chung cư,31.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119685901.htm,3.5,43.75,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118180396.htm,3.4,42.5,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/114163831.htm,2.8,40.0,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất cao cấp,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118267210.htm,2.5,41.67,2,1,Sổ hồng riêng,Chung cư,60.0,,,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117606917.htm,2.1,44.68,1,1,Sổ hồng riêng,Chung cư,47.0,,,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117960816.htm,1.55,50.0,1,1,Sổ hồng riêng,Chung cư,31.0,,,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120578239.htm#px=SR-special_display_ad-[PO-15][PL-default],3.55,50.71,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất đầy đủ,Văn Quán,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120281893.htm,4.4,58.67,3,2,Sổ hồng riêng,Chung cư,75.0,,,Nội thất đầy đủ,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115507876.htm,2.1,44.68,1,1,Sổ hồng riêng,Chung cư,47.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115693289.htm,3.0,42.86,2,2,Sổ hồng riêng,Chung cư,70.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/113086189.htm,2.8,41.18,2,2,Sổ hồng riêng,Chung cư,68.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120280560.htm,3.97,59.25,2,2,Sổ hồng riêng,Chung cư,67.0,,Đông,Nội thất cao cấp,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/120280560.htm,3.97,59.25,2,2,Sổ hồng riêng,Chung cư,67.0,,Đông,Nội thất cao cấp,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-huyen-gia-lam-ha-noi/119470477.htm,3.4,42.5,3,2,Sổ hồng riêng,Chung cư,80.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-quan-cau-giay-ha-noi/120577991.htm,5.6,65.88,3,2,Sổ hồng riêng,Chung cư,85.0,Tây Bắc,Đông Nam,Nội thất đầy đủ,Yên Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-quan-nam-tu-liem-ha-noi/117271718.htm,3.5,63.64,2,2,Sổ hồng riêng,Chung cư,55.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/120577282.htm,4.4,58.67,2,2,Sổ hồng riêng,Chung cư,75.0,,,Nội thất cao cấp,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-quan-hoan-kiem-ha-noi/120577255.htm,2.5,55.56,2,1,Sổ hồng riêng,Tập thể,45.0,,,Nội thất đầy đủ,Cửa Đông,Hoàn Kiếm
https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/120577206.htm#px=SR-special_display_ad-[PO-7][PL-default],4.1,58.57,3,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất đầy đủ,Tương Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-quan-nam-tu-liem-ha-noi/120577128.htm,0.004,0.057970999999999995,2,2,Sổ hồng riêng,Chung cư,69.0,,,Nội thất đầy đủ,Xuân Phương,Nam Từ Liêm
https://www.nhatot.com/mua-ban-huyen-hoai-duc-ha-noi/120084396.htm,3.88,55.43,2,2,Sổ hồng riêng,Chung cư,70.0,Tây,Đông,Nội thất đầy đủ,An Khánh,Hoài Đức
https://www.nhatot.com/mua-ban-quan-nam-tu-liem-ha-noi/120576170.htm,6.0,54.55,3,2,Sổ hồng riêng,Chung cư,110.0,,,Nội thất đầy đủ,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-quan-hai-ba-trung-ha-noi/120576168.htm,3.2,42.67,2,2,Sổ hồng riêng,Tập thể,75.0,,,Nội thất đầy đủ,Vĩnh Tuy,Hai Bà Trưng
https://www.nhatot.com/mua-ban-quan-cau-giay-ha-noi/119857588.htm,3.7,54.41,2,2,Sổ hồng riêng,Chung cư,68.0,,,Nội thất đầy đủ,Dịch Vọng Hậu,Cầu Giấy
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/119664401.htm,0.04,0.373831,3,2,Sổ hồng riêng,Chung cư,107.0,,,Nội thất cao cấp,Khương Trung,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-bac-tu-liem-ha-noi/119664633.htm,0.0489,0.5315209999999999,3,2,Sổ hồng riêng,Chung cư,92.0,,,Nội thất cao cấp,Đông Ngạc,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-quan-cau-giay-ha-noi/120575087.htm,5.0,71.43,1,1,Sổ hồng riêng,Tập thể,70.0,,,Nội thất cao cấp,Nghĩa Tân,Cầu Giấy
https://www.nhatot.com/mua-ban-quan-cau-giay-ha-noi/120574932.htm,5.0,38.46,3,3,Sổ hồng riêng,Tập thể,130.0,,,Hoàn thiện cơ bản,Mai Dịch,Cầu Giấy
https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/120574377.htm,3.9,52.0,2,1,Sổ hồng riêng,Tập thể,75.0,,,Nội thất cao cấp,Tương Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/120573145.htm,4.0,66.67,2,2,Sổ hồng riêng,Chung cư,60.0,,,Nội thất cao cấp,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/120143735.htm,3.98,66.33,2,1,Sổ hồng riêng,Tập thể,60.0,,,Nội thất cao cấp,Tân Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-quan-dong-da-ha-noi/113411374.htm,0.75,13.64,2,2,Sổ hồng riêng,Chung cư,55.0,Đông Nam,Đông Nam,Nội thất đầy đủ,Quang Trung,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/111208512.htm,0.755,13.02,2,2,Sổ hồng riêng,Chung cư,58.0,Đông Nam,Đông Nam,Nội thất đầy đủ,Giáp Bát,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120571859.htm,3.55,50.71,2,2,Sổ hồng riêng,Chung cư,70.0,,,Hoàn thiện cơ bản,Đông Ngạc,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120571842.htm,3.4,61.82,2,1,Sổ hồng riêng,Chung cư,55.0,Tây Bắc,Đông Nam,Hoàn thiện cơ bản,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120570976.htm,5.1,85.0,2,2,Sổ hồng riêng,Chung cư,60.0,,,Nội thất đầy đủ,Cầu Diễn,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120570772.htm,4.86,56.51,2,2,Sổ hồng riêng,Chung cư,86.0,,,Nội thất đầy đủ,Tương Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120570407.htm,2.8,42.42,2,2,Hợp đồng mua bán,Chung cư,66.0,,,Nội thất đầy đủ,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120570354.htm,1.98,44.0,2,2,Sổ hồng riêng,Tập thể,45.0,,,Nội thất đầy đủ,Thanh Xuân Bắc,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120570339.htm,3.2,42.11,3,2,Hợp đồng mua bán,Chung cư,76.0,,,Nội thất đầy đủ,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120569731.htm,4.0,53.33,2,2,Sổ hồng riêng,Chung cư,75.0,,,Nội thất đầy đủ,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120569556.htm,2.9,46.03,2,2,Sổ hồng riêng,Chung cư,63.0,,Tây,Nội thất đầy đủ,Đông Ngạc,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120569352.htm,4.6,58.23,2,2,Sổ hồng riêng,Chung cư,79.0,,,Nội thất đầy đủ,Vĩnh Hưng,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/104600417.htm,0.75,12.93,2,2,Sổ hồng riêng,Chung cư,58.0,,,Nội thất đầy đủ,Quang Trung,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120568628.htm#px=SR-special_display_ad-[PO-13][PL-default],3.5,64.81,2,1,Sổ hồng riêng,Chung cư,54.0,Đông Nam,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120163219.htm,2.4,45.28,2,1,Hợp đồng mua bán,Chung cư,53.0,,,Nội thất đầy đủ,Bách Khoa,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120568534.htm,5.29,70.53,3,3,Sổ hồng riêng,Chung cư,75.0,,Tây Bắc,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120568479.htm,5.0,60.98,3,2,Sổ hồng riêng,Chung cư,82.0,,,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
